1394,6,404
1411,6,389
1426,6,380
1432,6,1295
1438,6,73
1444,6,286
1453,6,45
1483,6,107
1488,6,275
1495,6,75
1521,6,80
1527,6,1014
1541,6,1416
1556,6,117
1569,6,856
1570,6,161
1580,6,3729
1583,6,148
1587,6,194
1597,6,7094
1608,6,357
1618,6,396
1659,6,165
1665,6,138
1667,6,131
1733,6,310
1744,6,101
1752,6,5195
1778,6,876
1796,6,10
1818,6,1606
1829,6,281
1832,6,1549
1838,6,1272
1855,6,524
1884,6,50
1890,6,127
1,7,5955
265,7,174
300,7,463
415,7,215
650,7,636
773,7,1752
828,7,590
851,7,166
973,7,33
1005,7,48
1333,7,219
1468,7,126
1482,7,177
1555,7,44
1610,7,4318
1661,7,190
1,8,4616
41,8,162
69,8,2
185,8,597
229,8,3234
262,8,67
291,8,224
300,8,409
331,8,53
349,8,740
353,8,33
413,8,159
508,8,1331
528,8,80
569,8,238
602,8,720
611,8,196
639,8,730
643,8,348
644,8,615
671,8,277
710,8,510
726,8,769
755,8,139
777,8,26
840,8,2798
848,8,322
851,8,40
882,8,84
911,8,202
919,8,213
950,8,2
976,8,5
1004,8,2062
1006,8,237
1009,8,380
1081,8,134
1082,8,1576
1098,8,400
1106,8,864
1112,8,1083
1113,8,969
1159,8,621
1164,8,784
1253,8,219
1369,8,232
1375,8,203
1386,8,308
1393,8,100
1463,8,57
1477,8,23
1478,8,1083
1526,8,479
1562,8,475
1564,8,42
1575,8,971
1661,8,477
1671,8,140
1718,8,217
1725,8,2573
1739,8,452
1752,8,4211
1754,8,1767
1771,8,312
1783,8,68
1832,8,523
1857,8,552
1870,8,115
1875,8,448
1,9,4337
29,9,131
32,9,1455
48,9,300
64,9,367
113,9,653
137,9,470
167,9,521
174,9,220
176,9,73
187,9,323
211,9,203
258,9,17
287,9,64
325,9,932
336,9,5777
381,9,20
401,9,2592
402,9,538
413,9,114
417,9,1956
423,9,365
425,9,1780
450,9,132
462,9,19
495,9,39
505,9,2274
524,9,111
529,9,69
540,9,34
557,9,1254
584,9,111
636,9,438
663,9,127
680,9,900
710,9,340
743,9,452
799,9,366
878,9,244
882,9,222
908,9,587
926,9,2
945,9,174
950,9,2
951,9,371
961,9,18
977,9,390
998,9,198
1050,9,20
1063,9,4
1098,9,1017
1105,9,176
1124,9,144
1143,9,1202
1164,9,615
1315,9,1557
1353,9,487
1362,9,637
1373,9,584
1525,9,283
1575,9,835
1600,9,130
1608,9,489
1610,9,881
1623,9,26
1676,9,131
1716,9,129
1758,9,412
1763,9,384
1765,9,33
1768,9,623
1770,9,152
1794,9,45
1826,9,1053
1870,9,159
1875,9,1782
1890,9,142
1,10,4147
1,11,3923
26,11,8
64,11,603
113,11,259
174,11,140
176,11,123
247,11,159
338,11,326
406,11,15
414,11,31
619,11,257
636,11,392
743,11,116
882,11,166
1006,11,57
1063,11,10
1103,11,35
1204,11,10
1432,11,4147
1483,11,120
1575,11,610
1815,11,351
178,12,246
483,12,1463
62,13,144
143,13,175
155,13,1059
189,13,217
199,13,1067
248,13,692
394,13,284
433,13,129
439,13,176
499,13,247
538,13,93
600,13,37
650,13,947
651,13,2677
773,13,3986
822,13,494
860,13,41805
894,13,276
1204,13,8
1257,13,90
1277,13,67
1369,13,657
1467,13,4
1471,13,10156
1623,13,92
1784,13,20
1813,13,54
3,14,420
41,14,6390
99,14,56
133,14,409
154,14,2016
175,14,242
176,14,24
184,14,860
321,14,102
413,14,651
425,14,2671
481,14,336
508,14,713
569,14,102
584,14,144
594,14,147
611,14,150
644,14,915
650,14,569
671,14,349
726,14,53
755,14,127
830,14,239
891,14,204
985,14,1474
1001,14,1402
1009,14,147
1010,14,29
1064,14,735
1082,14,294
1091,14,783
1113,14,1049
1118,14,23
1125,14,612
1137,14,285
1194,14,244
1254,14,317
1317,14,1667
1320,14,71
1324,14,314
1333,14,374
1361,14,4635
1362,14,291
1437,14,292
1466,14,55
1472,14,378
1507,14,71
1527,14,440
1641,14,354
1739,14,840
1740,14,674
1755,14,127
1805,14,260
1808,14,233
1830,14,200
1,15,3579
3,15,301
36,15,3008
40,15,1897
41,15,635
48,15,1984
59,15,170
65,15,171
94,15,30
95,15,443
96,15,194
116,15,48
133,15,536
135,15,622
146,15,121
151,15,104
162,15,121
165,15,1098
178,15,559
189,15,132
223,15,1679
229,15,299
230,15,204
248,15,3921
253,15,23
258,15,42
267,15,310
269,15,330
270,15,823
280,15,377
285,15,20
286,15,42
291,15,209
305,15,133
307,15,163
308,15,1012
314,15,5861
326,15,56
334,15,201
341,15,694
349,15,691
359,15,6494
366,15,58
387,15,619
391,15,200
400,15,397
403,15,3153
413,15,302
431,15,1379
435,15,477
438,15,525
445,15,173
451,15,86
462,15,1
465,15,237
472,15,53
479,15,84
481,15,314
504,15,25
508,15,1249
509,15,249
516,15,19
532,15,92
543,15,588
548,15,990
550,15,1789
559,15,288
564,15,576
569,15,115
582,15,388
584,15,230
586,15,4394
588,15,68
589,15,193
590,15,173
599,15,380
618,15,129
621,15,551
623,15,3017
626,15,507
631,15,127
641,15,1626
648,15,19
669,15,1169
681,15,267
692,15,610
699,15,775
707,15,264
711,15,121
719,15,18
736,15,19
740,15,1079
748,15,200
755,15,97
763,15,55
766,15,43
772,15,204
782,15,22
803,15,116
809,15,750
816,15,223
826,15,2146
832,15,171
834,15,2477
835,15,369
847,15,1696
851,15,107
857,15,173
868,15,106
889,15,182
890,15,103
895,15,1154
908,15,535
909,15,1331
916,15,433
922,15,605
924,15,130
930,15,1
931,15,546
945,15,246
957,15,320
964,15,498
965,15,221
968,15,667
980,15,300
981,15,543
985,15,1383
992,15,289
993,15,537
1003,15,512
1012,15,406
1017,15,1286
1020,15,364
1033,15,96
1035,15,502
1052,15,1235
1057,15,2002
1060,15,386
1063,15,110
1065,15,199
1076,15,1510
1077,15,31
1091,15,476
1097,15,300
1106,15,479
1109,15,305
1113,15,989
1118,15,16
1131,15,339
1144,15,364
1154,15,77
1156,15,1746
1162,15,52
1163,15,68
1175,15,9
1189,15,777
1198,15,89
1205,15,460
1209,15,567
1214,15,78496
1242,15,554
1250,15,88
1251,15,402
1253,15,1254
1254,15,336
1257,15,250
1259,15,317
1277,15,824
1279,15,1662
1285,15,406
1287,15,1629
1296,15,415
1297,15,355
1299,15,42
1310,15,373
1311,15,231
1315,15,328
1317,15,409
1328,15,261
1344,15,146
1348,15,187
1349,15,47
1351,15,9
1360,15,152
1362,15,629
1365,15,408
1366,15,1881
1374,15,115
1375,15,525
1377,15,265
1386,15,1153
1390,15,38
1391,15,29
1394,15,184
1397,15,832
1398,15,569
1432,15,1918
1436,15,105
1441,15,537
1444,15,459
1453,15,63
1456,15,640
1458,15,154
1471,15,207
1476,15,170
1477,15,28
1495,15,139
1506,15,10
1507,15,76
1511,15,77
1513,15,240
1520,15,46
1527,15,179
1528,15,427
1540,15,498
1541,15,529
1543,15,413
1547,15,531
1549,15,444
1559,15,326
1571,15,245
1573,15,7
1580,15,198
1581,15,66
1584,15,58
1603,15,10453
1606,15,240
1609,15,403
1610,15,2361
1614,15,1044
1620,15,388
1622,15,1408
1623,15,45
1627,15,391
1633,15,365
1637,15,185
1638,15,99
1639,15,314
1642,15,15
1647,15,1077
1654,15,1618
1655,15,261
1656,15,2546
1663,15,399
1666,15,188
1671,15,265
1704,15,323
1708,15,91
1711,15,344
1714,15,1643
1721,15,166
1723,15,774
1726,15,480
1733,15,474
1735,15,37
1740,15,162
1743,15,13
1754,15,401
1761,15,576
1762,15,33
1770,15,104
1772,15,934
1784,15,75
1785,15,605
1786,15,200
1790,15,417
1795,15,651
1800,15,120
1801,15,755
1810,15,412
1812,15,669
1814,15,1603
1824,15,128
1825,15,4
1830,15,130
1832,15,1147
1839,15,940
1840,15,203
1842,15,191
1844,15,43
1878,15,279
1881,15,63
1,16,3312
95,16,209
182,16,17
773,16,3409
799,16,176
811,16,244
826,16,870
828,16,516
902,16,61
1010,16,27
1116,16,945
1118,16,14
1359,16,48
1575,16,483
1623,16,20
1847,16,122
1,17,3301
10,17,229
12,17,9
16,17,303
19,17,219
23,17,278
29,17,39
46,17,17476
52,17,57
56,17,1225
57,17,757
65,17,624
69,17,51
84,17,108
89,17,5
91,17,120
92,17,71
113,17,540
121,17,102
129,17,839
130,17,45
131,17,1040
132,17,178
137,17,120
139,17,100
142,17,1165
154,17,4115
156,17,278
170,17,238
174,17,497
198,17,48
199,17,130
203,17,5755
211,17,243
213,17,200
217,17,834
218,17,176
219,17,647
220,17,74
226,17,94
228,17,81
229,17,5180
237,17,2111
240,17,6368
247,17,474
248,17,429
255,17,1215
260,17,982
262,17,75
271,17,25
282,17,374
287,17,69
298,17,196
305,17,106
306,17,111
309,17,178
312,17,1436
314,17,1823
317,17,390
319,17,684
324,17,24
325,17,468
329,17,12181
356,17,267
357,17,4161
362,17,10833
366,17,48
370,17,715
374,17,63
377,17,175
379,17,4706
383,17,208
387,17,41216
388,17,1541
394,17,1753
395,17,639
396,17,74
422,17,123
428,17,75
431,17,92
435,17,122
436,17,138
440,17,5814
442,17,105
444,17,243
447,17,1110
451,17,577
452,17,311
453,17,221
462,17,130
466,17,33
467,17,3877
468,17,3
470,17,284
472,17,1036
482,17,4602
486,17,4087
493,17,271
498,17,116
499,17,714
501,17,69
504,17,23
518,17,87
528,17,152
532,17,646
534,17,3423
535,17,8350
538,17,396
544,17,12062
553,17,389
562,17,15146
567,17,460
574,17,317
577,17,585
587,17,3130
591,17,369
593,17,210
604,17,304
605,17,21540
612,17,4983
613,17,130
620,17,103
628,17,3641
632,17,736
637,17,4429
638,17,647
641,17,135
642,17,311
655,17,801
656,17,7
675,17,647
676,17,59
682,17,10020
684,17,24619
687,17,55
694,17,1951
699,17,4323
703,17,447
708,17,265
710,17,1431
718,17,243
723,17,3382
725,17,1487
733,17,154
738,17,12089
740,17,2795
741,17,2
745,17,11
751,17,5585
752,17,12
772,17,124
773,17,2766
777,17,100
792,17,1247
793,17,109
798,17,263
799,17,733
804,17,125
810,17,4909
812,17,96
819,17,2566
830,17,15307
835,17,225
836,17,973
839,17,3541
841,17,443
846,17,275
876,17,198
879,17,1404
888,17,2389
889,17,283
892,17,160
902,17,124
903,17,5927
904,17,39865
907,17,169
917,17,245
922,17,1202
930,17,314
933,17,211
939,17,4252
942,17,471
948,17,33996
957,17,189
965,17,135
979,17,5502
981,17,1177
982,17,196
1001,17,2955
1004,17,3407
1012,17,8651
1015,17,323
1025,17,161
1029,17,2173
1035,17,10698
1040,17,452
1042,17,486
1063,17,2
1069,17,126
1070,17,250
1081,17,3917
1082,17,3756
1083,17,660
1086,17,1815
1088,17,128
1104,17,5553
1113,17,2438
1115,17,1529
1125,17,14122
1129,17,358
1137,17,266
1143,17,573
1156,17,854
1166,17,172
1174,17,339
1180,17,1989
1181,17,228
1183,17,29317
1187,17,156
1189,17,38278
1196,17,169
1197,17,2170
1208,17,635
1213,17,565
1229,17,313
1236,17,843
1249,17,344
1268,17,630
1278,17,66
1294,17,1056
1296,17,527
1297,17,1654
1298,17,62
1307,17,1205
1314,17,264
1322,17,219
1326,17,262
1328,17,102
1330,17,392
1343,17,444
1346,17,241
1365,17,701
1367,17,134
1369,17,172
1378,17,850
1381,17,104
1384,17,9630
1394,17,449
1396,17,127
1398,17,371
1405,17,572
1410,17,2931
1412,17,9
1413,17,1306
1419,17,2100
1424,17,647
1425,17,191
1432,17,5741
1434,17,1505
1437,17,12308
1446,17,2236
1451,17,2420
1453,17,365
1458,17,461
1463,17,34
1474,17,7947
1477,17,40
1484,17,399
1488,17,6428
1491,17,299
1492,17,715
1498,17,821
1505,17,1240
1515,17,61
1521,17,72
1522,17,1122
1526,17,594
1529,17,2
1549,17,956
1554,17,2041
1556,17,38
1558,17,392
1567,17,602
1571,17,4814
1575,17,761
1581,17,2020
1589,17,3260
1592,17,477
1596,17,730
1601,17,257
1605,17,368
1615,17,256
1616,17,97
1620,17,642
1636,17,1550
1637,17,304
1641,17,510
1645,17,340
1653,17,354
1659,17,41
1661,17,656
1663,17,297
1666,17,1623
1677,17,1242
1687,17,386
1690,17,3349
1691,17,36
1698,17,1151
1710,17,357
1711,17,667
1714,17,664
1718,17,656
1720,17,689
1721,17,160
1724,17,6498
1725,17,2974
1752,17,5804
1763,17,634
1769,17,532
1771,17,396
1777,17,3332
1783,17,2835
1787,17,77
1803,17,12782
1815,17,251
1819,17,68
1831,17,4127
1832,17,1659
1837,17,2536
1839,17,2031
1851,17,219
1857,17,805
1868,17,1325
1870,17,398
1871,17,108
1881,17,174
1,18,2927
64,18,459
92,18,37
271,18,6
371,18,23
396,18,60
402,18,200
636,18,1683
926,18,8
953,18,190
1204,18,11
1315,18,1099
1850,18,1747
1,19,2720
14,19,242
173,19,427
174,19,129
204,19,54
230,19,413
248,19,431
428,19,43
773,19,1618
922,19,549
1091,19,852
1118,19,69
1139,19,38
1432,19,1379
1501,19,838
1566,19,388
1588,19,132
1610,19,1495
1690,19,402
1792,19,142
1856,19,184
1,20,2686
3,20,389
60,20,70
95,20,415
120,20,119
133,20,345
154,20,930
175,20,104
185,20,3020
207,20,119
229,20,422
271,20,4
288,20,67
304,20,171
315,20,465
337,20,118
370,20,473
399,20,419
444,20,243
504,20,39
508,20,992
523,20,244
538,20,688
618,20,145
641,20,191
644,20,490
710,20,231
721,20,576
723,20,730
731,20,300
798,20,128
799,20,301
806,20,289
882,20,194
908,20,509
911,20,868
924,20,96
985,20,3460
1010,20,36
1033,20,86
1036,20,132
1057,20,367
1087,20,211
1088,20,97
1098,20,1083
1112,20,1126
1113,20,831
1212,20,128
1213,20,391
1222,20,198
1225,20,100
1282,20,212
1333,20,358
1361,20,2775
1362,20,309
1369,20,180
1434,20,2306
1444,20,213
1449,20,354
1476,20,468
1527,20,205
1543,20,600
1610,20,817
1656,20,898
1725,20,1289
1735,20,47
1754,20,372
1755,20,101
1786,20,236
1847,20,219
1873,20,617
1,21,2654
7,21,181
19,21,110
52,21,136
69,21,23
125,21,73
126,21,445
133,21,525
144,21,265
229,21,498
250,21,217
306,21,152
308,21,774
324,21,33
447,21,116
466,21,60
467,21,465
562,21,1342
782,21,44
794,21,3612
834,21,334
865,21,1746
1001,21,2201
1004,21,1515
1015,21,225
1040,21,134
1182,21,517
1244,21,325
1282,21,225
1294,21,1069
1480,21,391
1506,21,587
1507,21,59
1543,21,203
1657,21,123
1699,21,230
1714,21,1186
1798,21,667
1830,21,157
1868,21,279
3,22,4983
11,22,2144
21,22,1752
29,22,17561
30,22,236
32,22,1881
54,22,400
90,22,135
99,22,1733
113,22,3365
120,22,16424
131,22,520
136,22,40
154,22,685
167,22,2448
170,22,171
174,22,3571
175,22,175
176,22,100
178,22,807
184,22,385
199,22,56884
200,22,6825
205,22,2182
211,22,406
229,22,1059
248,22,4196
253,22,81
257,22,7386
258,22,179
285,22,771
287,22,3706
296,22,401
321,22,147
336,22,2078
338,22,929
350,22,5997
370,22,2542
371,22,1044
372,22,91
382,22,902
396,22,2338
397,22,554
401,22,6337
402,22,5356
413,22,109
414,22,3138
417,22,107031
423,22,641
428,22,136
431,22,46
435,22,117
444,22,28153
446,22,123
453,22,879
468,22,177
484,22,1904
487,22,691
488,22,23304
495,22,48
499,22,2863
505,22,4129
508,22,910
524,22,723
529,22,4101
538,22,8824
540,22,854
553,22,515
564,22,722
568,22,55
574,22,450
581,22,259
604,22,5137
609,22,158
611,22,1513
619,22,1394
647,22,559
652,22,2354
659,22,13
663,22,97
671,22,764
677,22,84
680,22,788
681,22,888
682,22,155
710,22,590
711,22,3039
715,22,71852
717,22,9876
723,22,188
725,22,6994
736,22,11
746,22,5
763,22,70
773,22,2653
779,22,138
791,22,3279
799,22,4627
805,22,26
820,22,274
826,22,17137
829,22,34
837,22,2064
851,22,89
853,22,2900
878,22,2096
879,22,480
882,22,1782
883,22,47
897,22,154
918,22,431
926,22,7
937,22,518
945,22,287
953,22,315
961,22,51
976,22,5
993,22,598
996,22,153
998,22,2130
1006,22,1996
1010,22,775
1020,22,489
1033,22,132
1049,22,230
1050,22,112
1057,22,4188
1063,22,1091
1064,22,2873
1065,22,3157
1070,22,382
1071,22,2091
1088,22,75
1091,22,1719
1097,22,383
1098,22,2472
1103,22,77
1104,22,27229
1105,22,149
1107,22,199
1116,22,1160
1118,22,565
1121,22,288
1124,22,2793
1127,22,209
1143,22,5380
1157,22,445
1164,22,1057
1166,22,4891
1212,22,2142
1213,22,918
1239,22,251
1242,22,254
1246,22,26
1261,22,381
1290,22,6566
1295,22,1
1301,22,530
1315,22,2496
1317,22,1154
1323,22,141
1331,22,593
1341,22,102
1343,22,211
1344,22,190
1353,22,8402
1355,22,734
1357,22,196
1362,22,13790
1368,22,205
1388,22,292
1393,22,56
1394,22,140
1398,22,843
1441,22,1703
1447,22,167
1454,22,1984
1483,22,352698
1492,22,3315
1507,22,97
1511,22,80
1544,22,262
1552,22,1035
1556,22,481
1560,22,7877
1561,22,81
1575,22,1364
1580,22,146
1587,22,128
1600,22,244
1602,22,3455
1603,22,722
1623,22,1869
1625,22,38
1638,22,400
1640,22,176
1642,22,25
1650,22,397
1659,22,4551
1690,22,488
1699,22,238
1716,22,263
1741,22,908
1752,22,88079
1755,22,48
1757,22,898
1765,22,41
1786,22,282
1794,22,302
1805,22,102
1815,22,421
1818,22,57
1825,22,77
1826,22,4477
1829,22,458
1834,22,623
1847,22,1072
1850,22,2113
1853,22,208
1870,22,1994
1872,22,285
1875,22,80721
1877,22,16
1890,22,2628
1,23,2584
1468,23,563
1792,23,105
1830,23,132
1,24,2547
1,25,2397
60,25,59
99,25,66
120,25,271
182,25,18
248,25,227
258,25,76
287,25,293
338,25,826
350,25,207
371,25,84
414,25,861
450,25,175
529,25,73
711,25,140
723,25,135
746,25,4
878,25,117
1010,25,41
1063,25,39
1290,25,473
1315,25,2344
1362,25,591
1369,25,300
1623,25,35
1659,25,154
1664,25,193
1875,25,840
1,26,2382
401,26,1236
528,26,20
531,26,132
680,26,828
878,26,51
1015,26,181
1071,26,397
1135,26,179
1164,26,532
1315,26,184
1369,26,230
1642,26,1
1752,26,4512
1,27,2120
3,27,396
5,27,16
29,27,99
92,27,10
110,27,72
174,27,123
248,27,1963
271,27,17
349,27,1357
356,27,151
382,27,136
397,27,212
401,27,5423
414,27,23
538,27,88
773,27,1481
777,27,39
824,27,13
830,27,786
860,27,219
919,27,196
984,27,125
1011,27,221
1050,27,12
1104,27,5057
1126,27,430
1174,27,50
1334,27,21
1386,27,314
1408,27,15
1442,27,302
1484,27,4916
1492,27,171
1539,27,11
1667,27,662
1870,27,225
1,28,2119
1,30,1972
41,30,431
62,30,326
265,30,79
381,30,36
1113,30,892
1564,30,6
1584,30,39
1729,30,28
37,31,52
41,31,207
60,31,76
95,31,73
175,31,101
185,31,632
190,31,144
229,31,493
239,31,294
246,31,131
254,31,1
321,31,150
345,31,254
370,31,1017
425,31,2239
430,31,212
495,31,90
528,31,48
531,31,126
540,31,108
559,31,4031
564,31,443
580,31,425
585,31,430
602,31,433
651,31,967
677,31,142
700,31,95
746,31,1
755,31,287
771,31,291
774,31,87
779,31,253
828,31,664
848,31,932
856,31,30
985,31,761
993,31,503
998,31,265
1005,31,26
1007,31,179
1010,31,129
1033,31,120
1036,31,124
1037,31,2
1047,31,409
1050,31,11
1063,31,2
1082,31,415
1118,31,62
1131,31,190
1147,31,641
1241,31,143
1243,31,516
1253,31,375
1300,31,956
1329,31,1196
1353,31,75
1363,31,195
1399,31,121
1426,31,637
1444,31,132
1510,31,234
1511,31,78
1524,31,301
1535,31,53
1548,31,127
1576,31,31
1618,31,1069
1631,31,493
1661,31,249
1695,31,353
1702,31,70
1707,31,42
1781,31,241
1786,31,206
1794,31,66
1807,31,835
1817,31,41
1875,31,4869
1877,31,11
1,32,1868
271,32,8
450,32,131
539,32,62
557,32,1038
791,32,28945
1,34,1740
285,34,26
336,34,562
381,34,25
413,34,338
423,34,185
425,34,1737
483,34,179
505,34,1795
509,34,470
568,34,12
584,34,99
611,34,264
623,34,1144
736,34,22
796,34,661
882,34,86
891,34,222
1009,34,78
1063,34,16
1071,34,307
1113,34,697
1194,34,294
1263,34,159
1359,34,150
1527,34,173
1562,34,412
1610,34,862
1614,34,817
1729,34,25
1805,34,171
1818,34,554
26,35,14
64,35,888
92,35,16
247,35,585
352,35,1
396,35,350
401,35,1077
422,35,39
528,35,55
636,35,478
926,35,10
1065,35,174
1103,35,44
1104,35,4810
1315,35,240
1344,35,75
1587,35,106
1642,35,4
1716,35,106
1,36,1594
431,36,115
548,36,330
591,36,294
794,36,175
1049,36,69
1118,36,21
1305,36,34
1582,36,573
1657,36,108
1708,36,125
1,37,1559
1,38,1553
17,38,258
18,38,111
30,38,859
36,38,792
41,38,582
74,38,269
90,38,658
94,38,56
107,38,431
133,38,442
151,38,26
159,38,74
160,38,573
162,38,115
189,38,139
204,38,32
234,38,881
253,38,27
267,38,43
269,38,445
284,38,228
295,38,371
313,38,451
317,38,177
321,38,91
337,38,264
359,38,3512
372,38,1989
387,38,192
435,38,143
446,38,3113
480,38,809
502,38,37
514,38,212
523,38,269
538,38,200
576,38,321
588,38,63
606,38,152
623,38,1012
626,38,232
671,38,332
693,38,35
697,38,511
721,38,987
731,38,2673
736,38,15
747,38,335
768,38,21
779,38,265
787,38,1047
823,38,284
843,38,270
851,38,77
855,38,432
870,38,117
